Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Famicom Mini: Mappy,GBA,2004.0,Platform,Nintendo,0.0,0.0,90.0,0.0,90.0
The Sims 2,PS2,2005.0,Simulation,Electronic Arts,670.0,30.0,0.0,110.0,810.0
SpongeBob's Truth or Square (US sales),DS,2009.0,Action,THQ,420.0,0.0,0.0,0.0,420.0
Pro Evolution Soccer 2008,PC,2007.0,Sports,Konami Digital Entertainment,0.0,10.0,0.0,0.0,10.0
Dengeki Bunko Fighting Climax,PSV,2014.0,Fighting,Sega,80.0,0.0,70.0,30.0,180.0
Hello Kitty's Cube Frenzy,PS,1998.0,Puzzle,Culture Publishers,50.0,30.0,0.0,10.0,90.0
Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,30.0,0.0,0.0,30.0
Nightmare Creatures,PS,1997.0,Action,Sony Computer Entertainment,350.0,240.0,0.0,40.0,630.0
InuYasha: Feudal Combat,PS2,2005.0,Fighting,Namco Bandai Games,130.0,100.0,0.0,30.0,260.0
Pro Evolution Soccer 2014,X360,2013.0,Action,Konami Digital Entertainment,60.0,160.0,0.0,30.0,250.0
Ogre Battle Series: Tactics Ogre,PS,1997.0,Role-Playing,Atlus,40.0,30.0,0.0,10.0,80.0
Sonic Advance & Sonic Pinball Party Combo Pack,GBA,2005.0,Misc,Sega,100.0,40.0,0.0,0.0,140.0
All Kamen Rider: Rider Generation 2,DS,2012.0,Action,Namco Bandai Games,0.0,0.0,100.0,0.0,100.0
Dynasty Warriors 8,X360,2013.0,Action,Tecmo Koei,90.0,50.0,0.0,10.0,150.0
TMNT,Wii,2007.0,Action,Ubisoft,340.0,30.0,0.0,30.0,400.0
Puyo Puyo!! 20th Anniversary,DS,2011.0,Puzzle,Sega,0.0,0.0,140.0,0.0,140.0
Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,110.0,30.0,0.0,0.0,140.0
Disney Universe,X360,2011.0,Action,Disney Interactive Studios,370.0,150.0,0.0,50.0,570.0
Jackass the Game DS,DS,2008.0,Action,Empire Interactive,60.0,0.0,0.0,10.0,70.0
Xenogears,PS,1998.0,Role-Playing,SquareSoft,290.0,190.0,890.0,100.0,1470.0
The Croods: Prehistoric Party!,DS,2013.0,Misc,D3Publisher,30.0,40.0,0.0,10.0,80.0
Club Penguin: Elite Penguin Force,DS,2008.0,Adventure,Disney Interactive Studios,1880.0,980.0,0.0,300.0,3160.0
Heavy Fire: The Chosen Few 3D,3DS,2011.0,Shooter,Mastiff,20.0,0.0,0.0,0.0,20.0
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,60.0,0.0,60.0
Pro Yakyuu Family Stadium,Wii,2008.0,Sports,Namco Bandai Games,0.0,0.0,30.0,0.0,30.0
The Destiny of Zorro,Wii,2009.0,Action,505 Games,100.0,0.0,0.0,10.0,110.0
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,140.0,110.0,0.0,40.0,290.0
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,Shooter,Xseed Games,20.0,20.0,0.0,10.0,50.0
Amagami,PSP,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,150.0,0.0,150.0
BioShock Infinite,PS3,2013.0,Shooter,Take-Two Interactive,720.0,690.0,40.0,310.0,1760.0
The Legend of Zelda: Phantom Hourglass,DS,2007.0,Action,Nintendo,1900.0,1830.0,950.0,490.0,5170.0
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,30.0,30.0,70.0,20.0,150.0
Rayman Raving Rabbids 2,DS,2007.0,Misc,Ubisoft,730.0,10.0,0.0,60.0,800.0
Doraemon 3: Nobi Dai no Machi SOS!,N64,2000.0,Platform,Epoch,0.0,0.0,90.0,60.0,150.0
K-On! After School Live!! HD Ver.,PS3,2012.0,Action,Sega,0.0,0.0,30.0,0.0,30.0
NFL GameDay,PS,1995.0,Sports,Sony Computer Entertainment,470.0,320.0,0.0,60.0,850.0
Irotoridori no Sekai: World's End Re-Birth,PSV,2015.0,Action,HuneX,0.0,0.0,10.0,0.0,10.0
Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,50.0,0.0,10.0,60.0
Dragon Warrior III,NES,1988.0,Role-Playing,Enix Corporation,100.0,0.0,3770.0,0.0,3870.0
Avatar: The Last Airbender,PSP,2006.0,Adventure,THQ,100.0,0.0,0.0,10.0,110.0
The Amazing Spider-Man 2 (2014),PS3,2014.0,Action,Activision,60.0,160.0,20.0,50.0,290.0
Wizardry VI: Bane of the Cosmic Forge,SNES,1995.0,Role-Playing,ASCII Entertainment,0.0,0.0,100.0,0.0,100.0
Nicktoons: Battle for Volcano Island,GC,2006.0,Action,THQ,220.0,60.0,0.0,10.0,290.0
Fight Night Champion,PS3,2011.0,Fighting,Electronic Arts,450.0,510.0,0.0,190.0,1150.0
Open Season,GC,2006.0,Platform,Ubisoft,130.0,30.0,0.0,0.0,160.0
Lunacy,SAT,1996.0,Adventure,Sega,0.0,0.0,110.0,0.0,110.0
SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,2004.0,Misc,Unknown,380.0,140.0,0.0,10.0,530.0
New Play Control! Pikmin,Wii,2008.0,Strategy,Nintendo,290.0,140.0,190.0,40.0,660.0
Thrillville: Off the Rails,PSP,2007.0,Strategy,LucasArts,90.0,0.0,0.0,10.0,100.0
Cabela's Adventure Camp,Wii,2011.0,Misc,Activision,150.0,20.0,0.0,10.0,180.0
NHL 2002,XB,2001.0,Sports,Electronic Arts,200.0,60.0,0.0,10.0,270.0
Houkago Shounen,DS,2008.0,Misc,Konami Digital Entertainment,0.0,0.0,50.0,0.0,50.0
Nightmare Creatures II,PS,2000.0,Action,Konami Digital Entertainment,90.0,60.0,0.0,10.0,160.0
Mercury Meltdown Revolution,Wii,2007.0,Action,Ignition Entertainment,160.0,0.0,0.0,10.0,170.0
NFL Blitz Pro,XB,2003.0,Sports,Midway Games,40.0,10.0,0.0,0.0,50.0
RPG Tsukuru 2,SNES,1996.0,Role-Playing,ASCII Entertainment,0.0,0.0,310.0,0.0,310.0
Drawn to Life: The Next Chapter,DS,2009.0,Puzzle,THQ,450.0,140.0,0.0,60.0,650.0
Cars: Race-O-Rama,PSP,2009.0,Racing,THQ,290.0,70.0,0.0,60.0,420.0
Marvel Super Heroes,SAT,1997.0,Fighting,Capcom,0.0,0.0,60.0,0.0,60.0
Beat City,DS,2010.0,Misc,THQ,70.0,0.0,0.0,10.0,80.0
Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007.0,Strategy,Konami Digital Entertainment,50.0,40.0,0.0,10.0,100.0
Get Fit with Mel B,Wii,2010.0,Sports,Black Bean Games,30.0,50.0,0.0,10.0,90.0
Jet Moto 2,PS,1997.0,Racing,Sony Computer Entertainment,1410.0,420.0,30.0,70.0,1930.0
MLB 15: The Show,PSV,2015.0,Sports,Sony Computer Entertainment,30.0,0.0,0.0,10.0,40.0
Call of Duty Black Ops: Declassified,PSV,2012.0,Action,Activision,800.0,520.0,70.0,300.0,1690.0
Hannah Montana: The Movie,Wii,2009.0,Adventure,Disney Interactive Studios,130.0,180.0,0.0,40.0,350.0
Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010.0,Action,Namco Bandai Games,0.0,0.0,210.0,0.0,210.0
Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,LucasArts,210.0,50.0,0.0,0.0,260.0
Fire Emblem: Path of Radiance,GC,2005.0,Action,Nintendo,290.0,80.0,160.0,10.0,540.0
Assassination Classroom: Grand Siege on Kuro-sensei,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,130.0,0.0,130.0
Drakengard 3,PS3,2013.0,Role-Playing,Square Enix,100.0,0.0,190.0,20.0,310.0
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007.0,Fighting,Takara Tomy,0.0,0.0,60.0,0.0,60.0
Sonic Lost World,WiiU,2013.0,Platform,Sega,240.0,120.0,10.0,30.0,400.0
Super Famista 3,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,390.0,0.0,390.0
Cabela's Dangerous Hunts 2009,PS2,2008.0,Sports,Activision Value,90.0,70.0,0.0,20.0,180.0
Valhalla Knights 2: Battle Stance,PSP,2009.0,Role-Playing,Marvelous Interactive,0.0,0.0,40.0,0.0,40.0
Tomodachi Life,3DS,2013.0,Simulation,Nintendo,960.0,2020.0,1890.0,280.0,5150.0
Shadow Man,PS,1998.0,Action,Acclaim Entertainment,140.0,90.0,0.0,20.0,250.0
One Piece: Pirate Warriors,PS3,2012.0,Action,Namco Bandai Games,10.0,240.0,860.0,90.0,1200.0
Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,3360.0,210.0,10.0,560.0,4140.0
Deep Fear,SAT,1998.0,Adventure,Sega,0.0,0.0,80.0,0.0,80.0
Battle Hunter,PS,1999.0,Strategy,Midas Interactive Entertainment,20.0,10.0,0.0,0.0,30.0
Grudge Warriors,PS,1999.0,Action,Take-Two Interactive,230.0,160.0,0.0,30.0,420.0
Borderlands,PS3,2009.0,Shooter,Take-Two Interactive,1200.0,620.0,0.0,290.0,2110.0
TrackMania Turbo,PS4,2016.0,Action,Ubisoft,30.0,240.0,0.0,50.0,320.0
Franklin: A Birthday Surprise,PS2,2006.0,Misc,Game Factory,10.0,10.0,0.0,0.0,20.0
Ultimate Spider-Man,GBA,2005.0,Action,Activision,220.0,80.0,0.0,10.0,310.0
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,DS,2010.0,Misc,D3Publisher,0.0,0.0,40.0,0.0,40.0
Plants vs. Zombies: Garden Warfare,X360,2014.0,Shooter,Electronic Arts,510.0,540.0,0.0,100.0,1150.0
The Grinch,PS,1999.0,Adventure,Konami Digital Entertainment,290.0,200.0,0.0,30.0,520.0
Spartan: Total Warrior,XB,2005.0,Action,Sega,100.0,30.0,0.0,0.0,130.0
Grand Slam Tennis 2,PS3,2012.0,Sports,Electronic Arts,90.0,110.0,0.0,40.0,240.0
Momotarou Dentetsu DS: Tokyo & Japan,DS,2007.0,Misc,Hudson Soft,0.0,0.0,340.0,0.0,340.0
Cabela's Deer Hunt: 2004 Season,PS2,2003.0,Sports,Activision Value,370.0,290.0,0.0,100.0,760.0
Zoo Vet: Endangered Animals,DS,2008.0,Simulation,505 Games,30.0,0.0,0.0,0.0,30.0
WWF Raw,XB,2002.0,Fighting,THQ,400.0,130.0,0.0,20.0,550.0
DiRT 2,PS3,2009.0,Racing,Codemasters,270.0,530.0,0.0,200.0,1000.0
Tomb Raider: Legend,PS2,2006.0,Action,Eidos Interactive,250.0,190.0,20.0,60.0,520.0
ESPN NFL Football,PS2,2003.0,Sports,Sega,270.0,210.0,0.0,70.0,550.0
Dynasty Warriors 6 Empires,PS3,2009.0,Action,Tecmo Koei,140.0,30.0,150.0,20.0,340.0
Pac-Man World Rally,PS2,2006.0,Racing,Namco Bandai Games,10.0,10.0,0.0,0.0,20.0
Supreme Commander: Forged Alliance,PC,2007.0,Strategy,THQ,10.0,20.0,0.0,10.0,40.0
Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010.0,Fighting,Falcom Corporation,0.0,0.0,60.0,0.0,60.0
Guilty Gear Judgment,PSP,2006.0,Fighting,Majesco Entertainment,130.0,0.0,20.0,10.0,160.0
Race Driver 2006,PSP,2006.0,Racing,Codemasters,30.0,0.0,0.0,0.0,30.0
Kidou Senshi Gundam 00,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,80.0,0.0,80.0
James Bond 007: Nightfire,XB,2002.0,Shooter,Electronic Arts,580.0,220.0,0.0,30.0,830.0
Tiger Woods PGA Tour 10,Wii,2009.0,Sports,Electronic Arts,610.0,370.0,0.0,110.0,1090.0
Kinetica,PS2,2001.0,Racing,Sony Computer Entertainment,160.0,120.0,0.0,40.0,320.0
Populous: The Beginning,PS,1998.0,Strategy,Electronic Arts,50.0,40.0,0.0,10.0,100.0
Bank Heist,2600,1982.0,Action,20th Century Fox Video Games,320.0,20.0,0.0,0.0,340.0
Haven: Call of the King,PS2,2005.0,Platform,Midway Games,140.0,110.0,0.0,40.0,290.0
Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008.0,Misc,Benesse,0.0,0.0,60.0,0.0,60.0
Alter Echo,PS2,2003.0,Shooter,THQ,60.0,50.0,0.0,20.0,130.0
Tales of Symphonia,GC,2003.0,Role-Playing,Nintendo,540.0,210.0,310.0,40.0,1100.0
2010 FIFA World Cup South Africa,PS3,2010.0,Sports,Electronic Arts,300.0,640.0,70.0,220.0,1230.0
Operation Flashpoint: Elite,XB,2005.0,Shooter,Codemasters,30.0,10.0,0.0,0.0,40.0
Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,Ubisoft,70.0,20.0,0.0,0.0,90.0
Love Plus +,DS,2010.0,Simulation,Konami Digital Entertainment,0.0,0.0,230.0,0.0,230.0
The Legend of Spyro: Dawn of the Dragon,DS,2008.0,Platform,Vivendi Games,260.0,150.0,0.0,50.0,460.0
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,3DS,2011.0,Action,Namco Bandai Games,0.0,0.0,20.0,0.0,20.0
PES 2009: Pro Evolution Soccer,PS2,2008.0,Sports,Konami Digital Entertainment,130.0,70.0,260.0,2050.0,2510.0
Asphalt: Urban GT,DS,2004.0,Racing,Ubisoft,310.0,220.0,0.0,60.0,590.0
WWE SmackDown vs. Raw 2010,PS2,2009.0,Fighting,THQ,530.0,10.0,0.0,540.0,1080.0
"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010.0,Sports,Black Bean Games,120.0,20.0,0.0,10.0,150.0
Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,240.0,40.0,0.0,20.0,300.0
SpongeBob's Surf & Skate Roadtrip,X360,2011.0,Action,THQ,150.0,30.0,0.0,10.0,190.0
Tom Clancy's Rainbow Six 3,PS2,2004.0,Shooter,Ubisoft,400.0,310.0,0.0,100.0,810.0
Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017.0,Role-Playing,Sega,0.0,0.0,10.0,0.0,10.0
Hot Potato!,GBA,2001.0,Action,BAM! Entertainment,30.0,10.0,0.0,0.0,40.0
Michael Jackson: The Experience,PS3,2011.0,Misc,Ubisoft,250.0,200.0,0.0,80.0,530.0
Monster Jam: Path of Destruction,PSP,2010.0,Racing,Activision,70.0,0.0,0.0,10.0,80.0
Fritz Chess,DS,2009.0,Strategy,Deep Silver,20.0,0.0,0.0,0.0,20.0
SD Gundam G Generation: Gather Beat 2,WS,2001.0,Strategy,Namco Bandai Games,0.0,0.0,30.0,0.0,30.0
Jinsei Game Wii,Wii,2007.0,Misc,Takara Tomy,0.0,0.0,20.0,0.0,20.0
Stoked: Big Air Edition,X360,2009.0,Sports,Namco Bandai Games,20.0,20.0,0.0,0.0,40.0
The Chronicles of Narnia: Prince Caspian,PS2,2008.0,Action,Disney Interactive Studios,200.0,150.0,0.0,50.0,400.0
Personal Trainer: Math,DS,2007.0,Puzzle,Nintendo,490.0,1120.0,0.0,90.0,1700.0
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,70.0,30.0,0.0,10.0,110.0
Pro Baseball Spirits 2015,PSV,2015.0,Action,Konami Digital Entertainment,0.0,0.0,130.0,0.0,130.0
Gem Quest: 4 Elements,DS,2011.0,Puzzle,Mastertronic,50.0,50.0,0.0,10.0,110.0
GT Advance Championship Racing,GBA,2001.0,Racing,THQ,240.0,90.0,0.0,10.0,340.0
Tomb Raider: The Last Revelation,PS,1998.0,Action,Eidos Interactive,1150.0,1140.0,60.0,130.0,2480.0
Theme Park Roller Coaster,PS2,2000.0,Strategy,Electronic Arts,230.0,180.0,0.0,60.0,470.0
Winning Post 5,PS2,2001.0,Sports,Tecmo Koei,0.0,0.0,130.0,0.0,130.0
NHL 15,X360,2014.0,Sports,Electronic Arts,350.0,70.0,0.0,40.0,460.0
FIFA Soccer 10,PSP,2009.0,Sports,Electronic Arts,150.0,680.0,10.0,320.0,1160.0
Motocross Mania 3,PS2,2004.0,Racing,Take-Two Interactive,50.0,40.0,0.0,10.0,100.0
NBA Live 2005,PS2,2004.0,Sports,Electronic Arts,2029.9999999999998,210.0,0.0,350.0,2590.0
Mobile Suit Gundam Side Story III: Sabakareshi Mono,SAT,1997.0,Shooter,Namco Bandai Games,0.0,0.0,150.0,0.0,150.0
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008.0,Misc,Sega,0.0,0.0,20.0,0.0,20.0
Nicktoons: Freeze Frame Frenzy,GBA,2004.0,Action,THQ,290.0,110.0,0.0,10.0,410.0
Starcraft 64,N64,2000.0,Strategy,Nintendo,130.0,30.0,0.0,0.0,160.0
Sid Meier's Civilization: Beyond Earth,PC,2014.0,Strategy,Take-Two Interactive,110.0,220.0,0.0,30.0,360.0
Sword of Mana,GBA,2003.0,Role-Playing,Nintendo,310.0,110.0,300.0,20.0,740.0
Viewtiful Joe 2,PS2,2004.0,Action,Capcom,100.0,80.0,0.0,30.0,210.0
Petz: Hamsterz Bunch,PSP,2009.0,Simulation,Ubisoft,60.0,0.0,0.0,10.0,70.0
Tomb Raider: The Last Revelation,PC,1998.0,Action,Eidos Interactive,410.0,0.0,0.0,0.0,410.0
Fading Shadows,PSP,2008.0,Puzzle,Ivolgamus,30.0,0.0,0.0,0.0,30.0
ATV Offroad Fury 2,PS2,2002.0,Racing,THQ,1920.0,200.0,0.0,60.0,2180.0
Mario Party 8,Wii,2007.0,Misc,Nintendo,3810.0,2300.0,1580.0,730.0,8420.0
Colin McRae Rally 04,XB,2004.0,Racing,Codemasters,80.0,20.0,0.0,0.0,100.0
Torneko no Daibouken: Fushigi no Dungeon,SNES,1993.0,Role-Playing,ChunSoft,0.0,0.0,780.0,0.0,780.0
Thief (2014),PC,2014.0,Action,Square Enix,0.0,90.0,0.0,20.0,110.0
Jikkyou Powerful Major League,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,220.0,0.0,220.0
Tales of the World: Radiant Mythology 3,PSP,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,280.0,0.0,280.0
Dragon Age: Origins - Ultimate Edition,PC,2010.0,Role-Playing,Electronic Arts,0.0,120.0,0.0,20.0,140.0
Jikkyou Powerful Pro Yakyuu 2012,PSV,2012.0,Action,Konami Digital Entertainment,0.0,0.0,90.0,0.0,90.0
NHL 2K6,X360,2005.0,Sports,Take-Two Interactive,90.0,0.0,0.0,10.0,100.0
Fast Food Panic,Wii,2009.0,Simulation,Nobilis,60.0,0.0,0.0,0.0,60.0
Doko Demo Issyo,PS,1999.0,Misc,Sony Computer Entertainment,0.0,0.0,0.0,70.0,70.0
The King of Fighters XII,X360,2009.0,Fighting,Ignition Entertainment,90.0,0.0,10.0,10.0,110.0
Tetris Worlds,GBA,2001.0,Puzzle,THQ,1250.0,390.0,0.0,60.0,1700.0
All Grown Up! Express Yourself,GBA,2004.0,Misc,THQ,130.0,50.0,0.0,0.0,180.0
SD Gundam G Generation,PS,1998.0,Strategy,Namco Bandai Games,0.0,0.0,670.0,50.0,720.0
Command & Conquer Renegade,PC,2002.0,Shooter,Electronic Arts,0.0,10.0,0.0,0.0,10.0
Resident Evil 4,PC,2007.0,Action,Ubisoft,0.0,20.0,0.0,10.0,30.0
F1 2013,X360,2013.0,Racing,Codemasters,10.0,280.0,0.0,30.0,320.0
Millipede,2600,1983.0,Shooter,Atari,450.0,30.0,0.0,10.0,490.0
Keshisasu-Kun: Battle Kas-tival,DS,2010.0,Action,Konami Digital Entertainment,0.0,0.0,30.0,0.0,30.0
NCAA College Basketball 2K3,XB,2002.0,Sports,Sega,110.0,30.0,0.0,10.0,150.0
V-Rally 3,XB,2003.0,Racing,Atari,10.0,0.0,0.0,0.0,10.0
True Pinball,PS,1996.0,Misc,Ocean,20.0,10.0,0.0,0.0,30.0
Dark Souls,X360,2011.0,Role-Playing,Namco Bandai Games,640.0,280.0,0.0,80.0,1000.0
Disney Planes Fire & Rescue,Wii,2014.0,Action,Disney Interactive Studios,0.0,50.0,0.0,0.0,50.0
Turok,PS3,2008.0,Action,Touchstone,350.0,220.0,10.0,100.0,680.0
Max Payne,PS2,2001.0,Shooter,Take-Two Interactive,1990.0,1050.0,50.0,220.0,3310.0
Zero4 Champ RR-Z,SNES,1995.0,Racing,Media Rings,0.0,0.0,100.0,0.0,100.0
Monster Madness: Grave Danger,PS3,2008.0,Shooter,SouthPeak Games,50.0,10.0,0.0,10.0,70.0
Spyro 2: Ripto's Rage!,PS,1999.0,Platform,Sony Computer Entertainment,2140.0,1210.0,10.0,170.0,3530.0
Dead Space,PS3,2008.0,Action,Electronic Arts,1050.0,670.0,0.0,300.0,2020.0
NCAA March Madness 2004,PS2,2003.0,Sports,Electronic Arts,500.0,390.0,0.0,130.0,1020.0
Yogi Bear: The Video Game,Wii,2010.0,Action,D3Publisher,60.0,50.0,0.0,10.0,120.0
Seven Samurai 20XX,PS2,2004.0,Action,Sega,40.0,30.0,0.0,10.0,80.0
The Crow: City of Angels,PS,1997.0,Action,Acclaim Entertainment,10.0,10.0,0.0,0.0,20.0
Terranigma,SNES,1995.0,Role-Playing,Nintendo,0.0,0.0,90.0,0.0,90.0
Kamen Rider: Dragon Knight,Wii,2009.0,Fighting,D3Publisher,60.0,0.0,0.0,0.0,60.0
Family Feud: 2012 Edition,Wii,2011.0,Misc,Ubisoft,190.0,0.0,0.0,10.0,200.0
My English Coach: Para Hispanoparlantes,DS,2009.0,Misc,Ubisoft,80.0,0.0,0.0,10.0,90.0
Kakuto Chojin,XB,2002.0,Fighting,Microsoft Game Studios,40.0,10.0,0.0,0.0,50.0
Indiana Jones and the Emperor's Tomb,XB,2003.0,Action,LucasArts,140.0,40.0,0.0,10.0,190.0
DanceMasters,X360,2010.0,Misc,Konami Digital Entertainment,150.0,20.0,20.0,10.0,200.0
Fire Emblem Fates,3DS,2015.0,Role-Playing,Nintendo,710.0,220.0,520.0,100.0,1550.0
Star Soldier,NES,1986.0,Shooter,Hudson Soft,320.0,60.0,570.0,10.0,960.0
"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011.0,Platform,Asylum Entertainment,0.0,60.0,0.0,10.0,70.0
"Warhammer 40,000: Space Marine",PC,2011.0,Shooter,THQ,90.0,90.0,0.0,30.0,210.0
Mass Effect Trilogy,X360,2012.0,Action,Electronic Arts,280.0,100.0,0.0,30.0,410.0
Pro Yaky? Spirits 2012,PSP,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,200.0,0.0,200.0
Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment,1400.0,1070.0,80.0,470.0,3020.0
Call of Duty: Advanced Warfare,XOne,2014.0,Shooter,Activision,3210.0,1530.0,10.0,380.0,5130.0
DT Racer,PS2,2005.0,Racing,XS Games,60.0,50.0,0.0,20.0,130.0
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007.0,Shooter,Ubisoft,870.0,50.0,20.0,80.0,1020.0
LEGO Harry Potter: Years 5-7,X360,2012.0,Action,Warner Bros. Interactive Entertainment,510.0,390.0,0.0,90.0,990.0
Just Cause 2,PS3,2010.0,Action,Square Enix,450.0,940.0,60.0,330.0,1780.0
Rugby 15,X360,2015.0,Sports,Bigben Interactive,0.0,50.0,0.0,0.0,50.0
Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,410.0,330.0,90.0,120.0,950.0
PDC World Championship Darts: Pro Tour,Wii,2010.0,Sports,O-Games,0.0,100.0,0.0,10.0,110.0
Rampage 2: Universal Tour,N64,1999.0,Action,GT Interactive,180.0,40.0,0.0,0.0,220.0
Army Men: Air Combat,N64,2000.0,Action,3DO,190.0,50.0,0.0,0.0,240.0
RPG Maker 3,PS2,2004.0,Role-Playing,Enterbrain,30.0,20.0,0.0,10.0,60.0
SNK vs. Capcom Card Fighters DS,DS,2006.0,Strategy,Ignition Entertainment,90.0,0.0,0.0,10.0,100.0
Darkstalkers Resurrection,PS3,2013.0,Fighting,Capcom,0.0,0.0,30.0,0.0,30.0
Puyo Puyo! 15th Anniversary,DS,2006.0,Puzzle,Sega,0.0,0.0,280.0,0.0,280.0
LEGO The Lord of the Rings,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,100.0,150.0,0.0,70.0,320.0
RPG Maker II,PS2,2002.0,Role-Playing,Enterbrain,60.0,50.0,0.0,20.0,130.0
Tales of the World: Radiant Mythology 2,PSP,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,330.0,0.0,330.0
Shaun White Snowboarding,DS,2008.0,Sports,Ubisoft,210.0,0.0,0.0,20.0,230.0
Happy Feet Two,DS,2011.0,Action,Warner Bros. Interactive Entertainment,90.0,20.0,0.0,10.0,120.0
Fishdom 2 Deluxe,PC,2010.0,Puzzle,Rondomedia,0.0,20.0,0.0,10.0,30.0
Merv Griffin's Crosswords,DS,2008.0,Puzzle,ValuSoft,30.0,0.0,0.0,0.0,30.0
LEGO City Undercover,3DS,2013.0,Platform,Nintendo,510.0,750.0,70.0,120.0,1450.0
Speed Racer: The Videogame,PS2,2008.0,Racing,Warner Bros. Interactive Entertainment,100.0,80.0,0.0,30.0,210.0
The Idolm@ster: Dearly Stars,DS,2009.0,Adventure,Namco Bandai Games,0.0,0.0,50.0,0.0,50.0
Transformers: Prime,3DS,2012.0,Action,Activision,130.0,30.0,0.0,10.0,170.0
UEFA Champions League 2006-2007,PSP,2007.0,Sports,Electronic Arts,10.0,0.0,0.0,0.0,10.0
FIFA Soccer 08,PC,2007.0,Sports,Electronic Arts,0.0,10.0,0.0,0.0,10.0
The Walking Dead: Season Two,PS4,2014.0,Adventure,Telltale Games,100.0,90.0,10.0,40.0,240.0
The Lord of the Rings: The Return of the King,GBA,2003.0,Action,Electronic Arts,400.0,150.0,0.0,10.0,560.0
Classic NES Series: Castlevania,GBA,2004.0,Platform,Nintendo,170.0,60.0,90.0,10.0,330.0
Durarara!! 3way Standoff: Alley,PSP,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,40.0,0.0,40.0
Super Robot Taisen A Portable,PSP,2008.0,Strategy,Namco Bandai Games,0.0,0.0,180.0,0.0,180.0
Resident Evil - Code: Veronica X,PS2,2001.0,Action,Capcom,1080.0,700.0,340.0,210.0,2330.0
Sniper Elite 3,PS3,2014.0,Shooter,505 Games,100.0,150.0,0.0,60.0,310.0
Digimon World: Data Squad,PS2,2006.0,Role-Playing,Namco Bandai Games,120.0,90.0,0.0,30.0,240.0
"Murder, She Wrote",PC,2009.0,Adventure,Focus Home Interactive,0.0,40.0,0.0,10.0,50.0
Air Conflicts: Secret Wars,PS3,2011.0,Simulation,bitComposer Games,100.0,60.0,0.0,30.0,190.0
Fossil Fighters,DS,2008.0,Role-Playing,Nintendo,840.0,0.0,0.0,60.0,900.0
Classic NES Series: Metroid,GBA,2004.0,Adventure,Nintendo,260.0,100.0,70.0,10.0,440.0
Danny Phantom: Urban Jungle,DS,2006.0,Action,THQ,40.0,0.0,0.0,0.0,40.0
Tony Hawk's American Sk8land,GBA,2005.0,Sports,Activision,170.0,60.0,0.0,0.0,230.0
Stunt GP,PS2,2001.0,Racing,Titus,20.0,20.0,0.0,10.0,50.0
Barnyard,GC,2006.0,Action,THQ,90.0,20.0,0.0,0.0,110.0
LEGO Batman 2: DC Super Heroes,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,410.0,270.0,0.0,60.0,740.0
